Dynamic table type,Dynamic table field,field type,dbs.csv,hsbc.csv,taishin.csv,uob.csv,vietin.csv,woori.csv
DYN_TRNRP_PL,H_RTNBDAY4,Numeric,2,0,0,0,0,0
DYN_TRNRP_PL,H_RTNBDAY5,Numeric,2,0,0,0,0,0
DYN_TRNRP_PL,H_RTNBDAY6,Numeric,1,0,0,0,0,0
DYN_TRNRP_PL,H_RTNBDAY7,Numeric,1,0,0,0,0,0
,FOR_CVCURF,Char,0,1,0,0,0,0
,EVT_GRP,Char,0,1,0,0,0,0
DYN_TRNRP_PL,TP_FXQTOR,Numeric,0,0,0,0,0,3
DYN_TRNRP_CS,TP_RTCCP00,American,1,5,0,0,4,0
DYN_TRNRP_CS,TP_RTCCP01,American,1,5,0,0,4,0
DYN_TRNRP_CS,TP_RTCCP02,American,3,5,0,0,6,0
DYN_TRNRP_MV,TP_RTVNF10,American,2,0,0,0,0,0
DYN_TRNRP_PL,CM_RATFACT,Numeric,1,0,0,0,0,0
DYN_TRNRP_MV,TP_RTVNF12,American,10,0,0,0,0,0
Simulation,BARRIER_S,Char,0,0,0,1,0,2
DYN_TRNRP_PL,D_PRD_FAC,Numeric,1,0,0,0,0,0
Simulation,PCASHFIN,American,0,8,0,0,0,0
DYN_TRNRP_MV,SC0_MV_UC,Numeric,2,0,0,0,0,0
Collateral,AGR_IN_TR,Numeric,0,0,0,0,0,1
DYN_TRNRP_PL,PL_CSFCP2,American,7,29,1,3,2,2
DYN_TRNRP_PL,PL_CSFCP0,American,5,30,0,0,0,1
DYN_TRNRP_PL,PL_CSFCP1,American,5,29,0,0,0,1
Simulation,FLOWAMOU1,American,0,0,0,0,0,1
Simulation,ISSUER_NA,Char,7,0,0,0,0,0
Deliverable Cash,N_SETL_MOD,Char,1,0,0,0,0,0
DYN_TRNRP_MV,TP_FXHFWD,Numeric,0,0,2,4,2,0
DYN_TRNRP_PL,D_TZCIF,Char,1,0,0,0,0,0
DYN_TRNRP_MV,H_EQDSPOT,Numeric,0,0,0,0,0,4
Copy Creation,MATURITY0,Date,1,0,0,0,0,0
Simulation,FX_NDF_F1,American,0,0,0,0,0,2
Simulation,FX_NDF_F2,American,0,0,0,0,0,2
Simulation,FX_NDF_F3,American,0,0,0,0,0,2
Collateral,DAILY_AVLB,Numeric,0,0,0,0,0,1
Deliverable Cash,N_BEN_SWF,Char,0,0,0,0,0,1
Deliverable Cash,H_DEAL2BZD,Date,1,0,0,0,0,0
DYN_TRNRP_PL,MP_PASTPR2,Numeric,1,0,0,0,0,0
PL VAR,TYPE,Char,62,0,0,3,0,2
Simulation,ZERO_MID,Numeric,0,0,0,0,0,2
DYN_TRNRP_DT,F53_R_AC,Char,1,0,0,0,0,0
Simulation,COUPONS,American,0,14,0,0,0,0
DYN_TRNRP_CS,TP_BUY_E2,Char,4,0,0,0,0,0
DYN_TRNRP_PL,DATE02,Date,2,0,0,0,0,0
DYN_TRNRP_PL,DATE01,Date,2,0,0,0,0,0
DYN_TRNRP_CS,D_INTDT,Date,0,1,0,0,0,0
DYN_TRNRP_CS,AMNT_UROLL,Numeric,1,0,0,0,0,0
Copy Creation,FINAL_CAP0,Numeric,1,0,0,0,0,0
Copy Creation,FINAL_CAP1,Numeric,1,0,0,0,0,0
Simulation,FX_NDF_FU,American,0,0,0,0,0,5
,PORTFOLIO,Char,0,0,0,0,0,2
DYN_TRNRP_MV,BND_PRC_CV,Numeric,18,0,0,0,0,0
Data Dictionary (Market Data Loader),INSTRUMEN,Char,0,0,1,0,0,0
33,DF_REV,Char,0,0,0,1,0,0
Simulation,FLOWAMT_DF,American,0,0,0,0,0,1
Simulation,EQ_GAMMA,American,1,0,0,0,0,4
Copy Creation,REP_DATE2,Date,0,0,0,1,0,0
DYN_TRNRP_CS,REPDATE1,Date,1,0,0,0,0,0
Simulation,OTHER_NOM,American,0,0,0,0,0,4
DYN_TRNRP_PL,H_SAL_TRAD,Char,3,0,0,0,0,0
Simulation,RESET_DAT,Date,0,8,0,0,0,0
Simulation,DV02__ZER,American,2,0,1,3,2,0
Collateral,PREMIUM,Numeric,0,0,0,0,0,2
Collateral,YEAR_AVLB,Numeric,0,0,0,0,0,1
Simulation,MKT_CUR,Char,0,0,2,2,0,0
DYN_TRNRP_MK,V_BROTHER,Numeric,1,0,2,1,0,0
DYN_TRNRP_PL,VA_AMNT,Numeric,0,1,0,0,0,0
Simulation,BS,Char,0,0,0,0,0,4
Copy Creation,DT_NT_ST,Date,1,0,0,0,0,0
DYN_TRN_PLVR,CSNFU_CAP1,American,1,0,0,0,0,0
DYN_TRNRP_CD,TP_NOMCUR,Char,1,0,0,0,0,0
DYN_TRNRP_XG,TPID,Numeric,1,0,0,0,0,0
DYN_TRNRP_PL,H_CURR_TRS,Char,0,6,0,0,0,0
DYN_TRNRP_PL,CE_DOWNGRD,Char,1,0,0,0,0,0
MRA,GLOBAL_PR,Char,49,0,0,0,0,0
Collateral,BUYSELL,Char,0,0,0,0,0,1
Simulation,FIN_CASH_,American,0,0,0,0,0,2
DYN_TRNRP_PL,H_CPNFREQ,Numeric,0,5,0,0,0,0
Data Dictionary (Market Data Loader),TENORDATE,Date,0,0,1,0,0,0
DYN_TRNRP_PL,D_PCAL_FIN,Char,0,1,0,0,0,0
DYN_TRNRP_DT,TP_FXBASE,Char,1,0,0,0,0,0
Deliverable Cash,DF_TUSAGE,Char,0,0,2,0,0,0
DYN_TRNRP_XG,TP_INT,Char,0,1,0,0,0,1
,NB_TRN,Numeric,0,3,0,0,0,0
Hedge,STARTPERI,Date,0,0,1,1,0,0
Copy Creation,TRN_TYPE,Char,5,0,0,0,0,0
Deliverable Cash,H_OUTAMT,Numeric,1,0,0,0,0,0
DYN_TRNRP_PL,H_TP_CP,Char,3,0,0,0,0,0
MRA,RISK_BANK,Char,67,0,0,0,0,0
DYN_TRNRP_PL,H_PSCSHSGD,Numeric,0,0,0,1,0,0
DYN_TRNRP_PL,H_3MF4,Date,1,0,0,0,0,0
51,OUR_SETL,American,2,0,0,0,0,0
Collateral,AVAILABLE3,Numeric,0,0,0,0,0,1
Collateral,AVAILABLE4,Numeric,0,0,0,0,0,2
DYN_TRNRP_PL,LEND_BORR,Char,0,0,1,1,0,0
Simulation,DV01_SPEA,American,0,2,0,0,0,0
Simulation,_9M,American,0,0,0,0,0,2
Simulation,REM_AMORT,American,0,0,0,0,0,2
Copy Creation,AMORT0,Numeric,1,0,0,0,0,0
Copy Creation,AMORT1,Numeric,1,0,0,0,0,0
Simulation,LIVE_QUAN,American,2,0,0,0,0,0
DYN_TRNRP_MV,LTI_TYPE,Char,10,0,0,0,0,0
Copy Creation,DISC_LEG0,Numeric,1,0,0,0,0,0
